CustomerCode,CountryName,QtyRequired,TotalArea,Amount,ITEM_NAME,QualityName,DesignName,ColorName,ShapeName,AreaFt,AreaMtr
A-9,USA,30,6,684,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,ARACELLI [9615],MULTI,REC,6,0.54
M-1,USA,2,108,1155.6,KNOTTED,KNOTTED 3/25 30C NZ+40C DP V/V,TRATTINO,IVORY/SAND,REC,108,9.72
M-1,USA,2,80,512,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,SAND,REC,80,7.2
M-1,USA,2,54,388.8,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC,54,4.86
C-1,USA,1,121,677.6,KNOTTED,KNOTTED 3/25 30C MS,KASBAH NOMAD,CREAM,REC,121,11.2225
T-2,ITALY,1,12,487.08,DURRY,FLATWOVEN 60C 2PLY,WOOLACOMBE,174 PETROLIO MULTI,REC,133.3333,12
T-2,ITALY,1,7.5,365.63,HANDWOVEN,HAND WOVEN 30C,WALMER,COL-561 ROSSO/BIANCO,REC,80.3056,7.5
T-2,ITALY,1,10.26,600.21,GUN TUFTED,GUN TUFTED 60C 2PLY+10C,MASET,156 ROSSO  MULTI,REC,110.4167,10.26
T-2,ITALY,1,4.8,336.96,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,ROCK FORD [9088],156 ROSSO  MULTI,REC,51.5694,4.8
M-1,USA,25,1.5,200.625,KNOTTED,KNOTTED 3/25 30C NZ+40C DP V/V,TRATTINO,IVORY/SAND,REC,1.5,0.135
M-1,USA,25,1.5,153.75,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,1.5,0.135
M-1,USA,25,1.5,146.25,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,GREY,REC,1.5,0.135
M-1,USA,25,1.5,146.25,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,GREY,REC,1.5,0.135
M-1,USA,25,1.5,135,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC,1.5,0.135
M-1,USA,25,1.5,120,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,IVORY,REC,1.5,0.135
M-1,USA,25,1.5,120,DOUBLE BACK,D.B. PET YARN 60C,NAHLA,NICKEL,REC,1.5,0.135
M-1,USA,25,1.5,105,DOUBLE BACK,D.B. PET YARN 60C+PET YARN 60C 2PLY,OD STRADA,SILVER,REC,1.5,0.135
M-1,USA,3,6.25,86.25,KNOTTED,KNOTTED 3/12 60C+VISCOSE,DIAMOND,SILVER,REC,6.25,0.5625
M-1,USA,3,6.25,76.875,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,SILVER,REC,6.25,0.5625
M-1,USA,3,6.25,76.875,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,6.25,0.5625
M-1,USA,3,6.25,73.125,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,SILVER-M1,REC,6.25,0.5625
M-1,USA,3,6.25,73.125,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,GREY,REC,6.25,0.5625
M-1,USA,3,6.25,73.125,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,CREAM,REC,6.25,0.5625
M-1,USA,3,6.25,73.125,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,GREY,REC,6.25,0.5625
M-1,USA,3,6.25,73.125,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,GREY,REC,6.25,0.5625
M-1,USA,3,6.25,73.125,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,GREY/WHITE,REC,6.25,0.5625
M-1,USA,3,6.25,73.125,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,PRAIR,REC,6.25,0.5625
M-1,USA,3,6.25,67.5,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,SILVER/FOG,REC,6.25,0.5625
M-1,USA,3,6.25,67.5,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC,6.25,0.5625
M-1,USA,2,6.25,45,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,GREY,REC,6.25,0.5625
M-1,USA,2,6.25,45,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,IRON,REC,6.25,0.5625
M-1,USA,2,6.25,45,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,CREAM,REC,6.25,0.5625
M-1,USA,2,6.25,41.25,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,IVORY,REC,6.25,0.5625
M-1,USA,2,6.25,40.625,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,6.25,0.5625
M-1,USA,2,6.25,40.625,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,6.25,0.5625
M-1,USA,2,6.25,40,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,SAND,REC,6.25,0.5625
M-1,USA,2,6.25,40,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,GREY,REC,6.25,0.5625
M-1,USA,2,6.25,40,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,IVORY,REC,6.25,0.5625
M-1,USA,2,6.25,35,DOUBLE BACK,D.B. PET YARN 60C+PET YARN 60C 2PLY,OD STRADA,CARBON,REC,6.25,0.5625
M-1,USA,2,6.25,35,DOUBLE BACK,D.B. PET YARN 60C+PET YARN 60C 2PLY,OD STRADA,DOVE,REC,6.25,0.5625
M-1,USA,2,6.25,35,DOUBLE BACK,D.B. PET YARN 60C+PET YARN 60C 2PLY,OD STRADA,SILVER,REC,6.25,0.5625
M-1,USA,2,6.25,35,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,LT GREY,REC,6.25,0.5625
M-1,USA,1,6.25,33.4375,KNOTTED,KNOTTED 3/25 30C NZ+40C DP V/V,TRATTINO,IVORY/SAND,REC,6.25,0.5625
M-1,USA,1,6.25,33.4375,KNOTTED,KNOTTED 3/25 30C NZ+40C DP V/V,TRATTINO,WHITE/SILVER,REC,6.25,0.5625
M-1,USA,2,140,1148,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,140,12.6
M-1,USA,2,108,885.6,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,108,9.72
M-1,USA,2,108,777.6,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,SILVER/FOG,REC,108,9.72
M-1,USA,4,54,777.6,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC,54,4.86
M-1,USA,2,80,656,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,80,7.2
M-1,USA,2,80,576,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC,80,7.2
T-5,UK,15,40,660,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9345],CHARCOAL,REC,40,3.6
T-5,UK,14,40,616,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [10019],CHARCOAL,REC,40,3.6
T-5,UK,11,40,484,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [10171],NAVY,REC,40,3.6
T-5,UK,11,40,440,HAND TUFTED,TUFTED 10C ALL LOOP,9934 [FENA],GUNMETAL,REC,40,3.6
T-5,UK,11,40,440,HAND TUFTED,TUFTED 10C ALL LOOP,10000 [FENA],BLUE,REC,40,3.6
T-5,UK,11,40,440,HAND TUFTED,TUFTED 10C ALL LOOP,10016 [FENA],GREY,REC,40,3.6
T-5,UK,9,40,396,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9761],IVORY/GREY,REC,40,3.6
T-5,UK,7,40,364,HAND TUFTED,TUFTED 60C LOOP/CUT,10100 [OLIVIA],NAVY,REC,40,3.6
T-5,UK,8,40,352,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9245],IVORY/GREY,REC,40,3.6
T-5,UK,5,40,220,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9572],GREY,REC,40,3.6
P-4,USA,49,54,4365.9,HANDWOVEN,SHAGGY 60C+10C,MALETO STRIPE [9825],BLUSH/GREY,REC,54,5.0142
P-5,USA,11,80,1320,DURRY,FLATWOVEN JUTE,COUSTEAU [ZIGZAG],MULTI,REC,80,7.2
P-5,USA,23,20,690,DURRY,FLATWOVEN JUTE,COUSTEAU [ZIGZAG],MULTI,REC,20,1.8
P-5,USA,10,40,600,DURRY,FLATWOVEN JUTE,COUSTEAU [ZIGZAG],MULTI,REC,40,3.6
P-5,USA,12,15,270,DURRY,FLATWOVEN JUTE,COUSTEAU [ZIGZAG],MULTI,REC,15,1.35
P-5,USA,50,3,225,DURRY,FLATWOVEN JUTE,COUSTEAU [ZIGZAG],MULTI,REC,3,0.27
P-5,USA,3,6,27,DURRY,FLATWOVEN JUTE,COUSTEAU [ZIGZAG],MULTI,REC,6,0.54
P-5,USA,5,140,2870,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC,140,12.6
P-5,USA,6,108,2656.8,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC,108,9.72
P-5,USA,22,15,1353,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC,15,1.35
P-5,USA,11,24,1082.4,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC,24,2.16
P-5,USA,10,6,246,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC,6,0.54
P-5,USA,4,6,98.4,KNOTTED,KNOTTED 3/25 30C MS+30C HS,CITRA [TIKKI],G-1/GRAPHITE,REC,6,0.54
B-3,USA,1,140,683.2,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER/WHITE,REC,140,12.6
C-1,USA,1,140,812,HANDWOVEN,SHAGGY 0C FELTED,NEW-TEAL,TEAL MULTI,REC,140,12.6
PD,BELGIUM,60,3.68,2318.4,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10267],BEIGE,REC,39.8125,3.68
PD,BELGIUM,60,3.68,2318.4,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10268],BLACK,REC,39.8125,3.68
PD,BELGIUM,30,5.8,1827,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10267],BEIGE,REC,62.5417,5.8
PD,BELGIUM,30,5.8,1827,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10268],BLACK,REC,62.5417,5.8
PD,BELGIUM,40,2.04,856.8,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10267],BEIGE,REC,22.3333,2.04
PD,BELGIUM,40,2.04,856.8,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10268],BLACK,REC,22.3333,2.04
PD,BELGIUM,60,0.66,415.8,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10267],BEIGE,REC,7.1667,0.66
PD,BELGIUM,60,0.66,415.8,DURRY,FLATWOVEN COTTON+10C,EMBROIDERED [10268],BLACK,REC,7.1667,0.66
P-5,USA,4,40,400,DURRY,FLATWOVEN 60C+10C,ANCHORAGE,WHITE,REC,40,3.6
T-2,ITALY,1,4,174.72,HANDWOVEN,SHAGGY 0C FELTED,LEEDS RUG,COL-64 BRONZO,SQUARE,43.3403,4
T-2,ITALY,1,4,174.72,HANDWOVEN,SHAGGY 0C FELTED,LEEDS RUG,COL-64 BRONZO,SQUARE,43.3403,4
T-2,ITALY,1,6.4,501.12,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,ROCK FORD [9088],140 ORO MULTI,REC,69.125,6.4
T-2,ITALY,1,6.4,501.12,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,ROCK FORD [9088],140 ORO MULTI,REC,69.125,6.4
T-2,ITALY,1,6.4,501.12,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,ROCK FORD [9088],174 PETROLIO MULTI,REC,69.125,6.4
RC,AUSTRALIA,8,5.8,1948.8,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC,62.5417,5.8
RC,AUSTRALIA,5,3.68,772.8,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC,39.8125,3.68
RC,AUSTRALIA,1,8.75,367.5,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC,93.2361,8.75
T-2,ITALY,1,1.07,147.39,INDO-TIBBETAN,INDO-TIBBETAN 10/40 SEMI WORSTED,PORTO [8831],159 ARANCIO MULTI,REC,11.375,1.07
T-2,ITALY,1,8.75,1080.63,INDO-TIBBETAN,INDO-TIBBETAN 10/40 SEMI WORSTED,PORTO [8831],159 ARANCIO MULTI,REC,93.2361,8.75
A-11,USA,7,6,1092,HANDLOOM,HANDLOOM TENCIL VISC/2-20/6PLY,PLAIN,DK GREY/19-0000,REC,64.7361,6
A-11,USA,6,3.91,609.96,HANDLOOM,HANDLOOM TENCIL VISC/2-20/6PLY,PLAIN,DK GREY/19-0000,REC,42.3403,3.91
A-11,USA,5,3.91,508.3,HANDLOOM,HANDLOOM TENCIL VISC/2-20/6PLY,PLAIN,BEIGE/15-1116,REC,42.3403,3.91
T-2,ITALY,1,3.85,300.3,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,620,REC,42.1944,3.85
TGT,USA,10,70,1190,HAND TUFTED,TUFTED 52C WOOL ALL CUT,9940 HT DK GREY (5240),DK.GREY,REC,70,6.4752
TGT,USA,10,70,1190,HAND TUFTED,TUFTED 52C WOOL+40C WOOL ALL CUT,9940 HT IVORY (5234),IVORY,REC,70,6.4752
TGT,USA,6,108,1101.6,HAND TUFTED,TUFTED 52C WOOL ALL CUT,9940 HT DK GREY (5241),DK.GREY,REC,108,9.72
TGT,USA,6,108,1101.6,HAND TUFTED,TUFTED 52C WOOL+40C WOOL ALL CUT,9940 HT IVORY (5237),IVORY,REC,108,9.72
TGT,USA,6,70,837,HAND TUFTED,TUFTED 52C 2PLY WOOL+VISC 2/15 5PLY LOOP/CUT,JAC96 HT LT GRAY (5252),LT.GREY,REC,70,6.4752
TGT,USA,6,70,777,HAND TUFTED,TUFTED 10C ALL LOOP,OROSIA A_5 HT PRAIRIE A (5802),PRAIRIE A,REC,70,6.4752
TGT,USA,6,70,756,HAND TUFTED,TUFTED 52C WOOL+40C WOOL LOOP/CUT,10200 HT NEUTRAL (5249),NEUTRAL,REC,70,6.4752
TGT,USA,6,70,714,HAND TUFTED,TUFTED 52C+52C 2PLY+10C WOOL LOOP/CUT,10197 HT BLACK (5255),BLACK,REC,70,6.4752
TGT,USA,6,70,714,HAND TUFTED,TUFTED 52C 2PLY WOOL ALL LOOP,8589 HT MULTI FLORAL (5246),MULTI FLORAL,REC,70,6.4752
TGT,USA,3,108,645.66,HAND TUFTED,TUFTED 52C 2PLY WOOL+VISC 2/15 5PLY LOOP/CUT,JAC96 HT LT GRAY (5253),LT.GREY,REC,108,9.72
TGT,USA,3,108,599.4,HAND TUFTED,TUFTED 10C ALL LOOP,OROSIA A_5 HT PRAIRIE A (5803),PRAIRIE A,REC,108,9.72
TGT,USA,10,35,595,HAND TUFTED,TUFTED 52C WOOL ALL CUT,9940 HT DK GREY (5238),DK.GREY,REC,35,3.15
TGT,USA,3,108,583.2,HAND TUFTED,TUFTED 52C WOOL+40C WOOL LOOP/CUT,10200 HT NEUTRAL (5250),NEUTRAL,REC,108,9.72
TGT,USA,8,35,558,HAND TUFTED,TUFTED 52C 2PLY WOOL+VISC 2/15 5PLY LOOP/CUT,JAC96 HT LT GRAY (5251),LT.GREY,REC,35,3.15
TGT,USA,3,108,550.8,HAND TUFTED,TUFTED 52C+52C 2PLY+10C WOOL LOOP/CUT,10197 HT BLACK (5256),BLACK,REC,108,9.72
TGT,USA,8,35,518,HAND TUFTED,TUFTED 10C ALL LOOP,OROSIA A_5 HT PRAIRIE A (5800),PRAIRIE A,REC,35,3.15
TGT,USA,8,35,504,HAND TUFTED,TUFTED 52C WOOL+40C WOOL LOOP/CUT,10200 HT NEUTRAL (5248),NEUTRAL,REC,35,3.15
TGT,USA,8,35,476,HAND TUFTED,TUFTED 52C+52C 2PLY+10C WOOL LOOP/CUT,10197 HT BLACK (5254),BLACK,REC,35,3.15
TGT,USA,8,35,476,HAND TUFTED,TUFTED 52C 2PLY WOOL ALL LOOP,8589 HT MULTI FLORAL (5245),MULTI FLORAL,REC,35,3.15
N-1,USA,734,0.9282,7185.86,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,INDRE S,CREAM/GREY,REC,10.1181,0.9282
N-1,USA,517,0.9282,5061.43,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,RIGBY,GREY/BLUE,REC,10.1181,0.9282
N-1,USA,517,0.9282,5061.43,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,EVOLETTE,GREY/IVORY,REC,10.1181,0.9282
N-1,USA,517,0.9282,5061.43,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,ORNATE OGEE,GREY/BLUE,REC,10.1181,0.9282
N-1,USA,1000,0.3343,3530,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,INDRE S,CREAM/GREY,REC,3.5417,0.3343
N-1,USA,217,0.9282,2124.43,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,BILLIE,BEIGE/MULTI,REC,10.1181,0.9282
N-1,USA,570,0.3343,2012.1,HAND TUFTED,TUFTED 60C 2PLY PET YARN,SEABED,TEAL/MULTI,REC,3.5417,0.3343
N-1,USA,570,0.3343,2012.1,HAND TUFTED,TUFTED 60C 2PLY PET YARN,SEABED,NAVY/IVORY,REC,3.5417,0.3343
N-1,USA,500,0.3343,1765,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,RIGBY,GREY/BLUE,REC,3.5417,0.3343
N-1,USA,500,0.3343,1765,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,EVOLETTE,GREY/IVORY,REC,3.5417,0.3343
N-1,USA,500,0.3343,1765,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,ORNATE OGEE,GREY/BLUE,REC,3.5417,0.3343
N-1,USA,500,0.3343,1765,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,BILLIE,BEIGE/MULTI,REC,3.5417,0.3343
N-1,USA,240,0.66,1670.4,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,INDRE S,CREAM/GREY,REC,7.2222,0.66
N-1,USA,150,0.9282,1468.5,HAND TUFTED,TUFTED 60C 2PLY PET YARN,SEABED,TEAL/MULTI,REC,10.1181,0.9282
N-1,USA,150,0.9282,1468.5,HAND TUFTED,TUFTED 60C 2PLY PET YARN,SEABED,NAVY/IVORY,REC,10.1181,0.9282
N-1,USA,400,0.3343,1412,HAND TUFTED,TUFTED 60C 2PLY PET YARN,NAUTICAL ICONS,NAVY,REC,3.5417,0.3343
N-1,USA,180,0.66,1252.8,HAND TUFTED,TUFTED 60C 2PLY PET YARN,SEABED,NAVY/IVORY,REC,7.2222,0.66
N-1,USA,180,0.66,1252.8,HAND TUFTED,TUFTED 60C 2PLY PET YARN,SEABED,TEAL/MULTI,REC,7.2222,0.66
N-1,USA,102,0.9282,998.58,HAND TUFTED,TUFTED 60C 2PLY PET YARN,NAUTICAL ICONS,NAVY,REC,10.1181,0.9282
N-1,USA,120,0.66,835.2,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,RIGBY,GREY/BLUE,REC,7.2222,0.66
N-1,USA,120,0.66,835.2,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,EVOLETTE,GREY/IVORY,REC,7.2222,0.66
N-1,USA,120,0.66,835.2,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,ORNATE OGEE,GREY/BLUE,REC,7.2222,0.66
N-1,USA,120,0.66,835.2,HAND TUFTED,TUFTED 60C 2PLY PET HOLO ALL LOOP,BILLIE,BEIGE/MULTI,REC,7.2222,0.66
N-1,USA,102,0.66,709.92,HAND TUFTED,TUFTED 60C 2PLY PET YARN,NAUTICAL ICONS,NAVY,REC,7.2222,0.66
N-1,USA,200,0.3343,706,HAND TUFTED,TUFTED 60C 2PLY PET YARN,SHELL BLOCKS,BLUE/IVORY,REC,3.5417,0.3343
P-5,USA,13,140,7462,KNOTTED,KNOTTED 3/25 30C MS+30C HS,ZILLAH,NATURAL G-1/G-2,REC,140,12.6
P-5,USA,60,3,738,KNOTTED,KNOTTED 3/25 30C MS+30C HS,ZILLAH,NATURAL G-1/G-2,REC,3,0.27
P-5,USA,3,6,73.8,KNOTTED,KNOTTED 3/25 30C MS+30C HS,ZILLAH,NATURAL G-1/G-2,REC,6,0.54
P-5,USA,13,140,6370,HANDWOVEN,SHAGGY 0C FELTED,I-2019,MULTI,REC,140,12.6
P-5,USA,60,3,630,HANDWOVEN,SHAGGY 0C FELTED,I-2019,MULTI,REC,3,0.27
P-5,USA,3,6,63,HANDWOVEN,SHAGGY 0C FELTED,I-2019,MULTI,REC,6,0.54
T-2,ITALY,1,4,218.4,HAND TUFTED,TUFTED 60C,BLUE RUG,COL-150 MULTI,SQUARE,43.3403,4
T-2,ITALY,3,6,939.6,HAND TUFTED,TUFTED 60C,LUANDA,159 ARANCIO MULTI,REC,64.7361,6
T-2,ITALY,5,2.25,743.85,HAND TUFTED,TUFTED 60C,RAJMAHAL [9054],100 MULTI,ROUND,25,2.25
M-1,USA,4,140,2016,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC,140,12.6
M-1,USA,2,140,1008,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,SILVER/FOG,REC,140,12.6
M-1,USA,3,80,864,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC,80,7.2
M-1,USA,2,108,777.6,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,SILVER/FOG,REC,108,9.72
M-1,USA,2,108,777.6,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC,108,9.72
M-1,USA,2,108,712.8,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,IVORY,REC,108,9.72
M-1,USA,1,180,648,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC,180,16.2
M-1,USA,3,54,583.2,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,IVORY/FOG,REC,54,4.86
M-1,USA,2,54,388.8,KNOTTED,KNOTTED 3/25 60C PET+NYLON,OD DOUBLE DIAMOND,SILVER/FOG,REC,54,4.86
L-4,UAE,396,3.68,27324,DURRY,FLATWOVEN 60C+10C+LUREX,10295,SILVER,REC,39.8125,3.68
L-4,UAE,380,3.68,16910,DURRY,FLATWOVEN JUTE+LATHER,IKAT,BLACK,REC,39.8125,3.68
P-5,USA,10,24,504,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,24,2.16
P-5,USA,10,140,2940,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,140,12.6
P-5,USA,10,80,1680,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,80,7.2
P-5,USA,10,40,840,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,40,3.6
P-5,USA,10,20,420,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,20,1.8
P-5,USA,50,3,315,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,3,0.27
P-5,USA,3,6,37.8,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,6,0.54
C-1,USA,2,6,32.4,HAND TUFTED,TUFTED 60C,VELVET [8392],BLACK/BEIGE,REC,6,0.54
F-1,USA,16,80,3712,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9672],IVORY/ORANGE,REC,80,7.2
F-1,USA,8,108,2505.6,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9672],IVORY/ORANGE,REC,108,9.72
F-1,USA,15,40,1740,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9672],IVORY/ORANGE,REC,40,3.6
F-1,USA,32,80,7168,DURRY,FLATWOVEN 60C+10C,10244 [BROKEN STRIPES],GREY,REC,80,7.2
F-1,USA,20,108,6048,DURRY,FLATWOVEN 60C+10C,10244 [BROKEN STRIPES],GREY,REC,108,9.72
F-1,USA,25,40,2800,DURRY,FLATWOVEN 60C+10C,10244 [BROKEN STRIPES],GREY,REC,40,3.6
F-1,USA,12,80,2400,DURRY,FLATWOVEN COTTON+JUTE,SKIN RUG,IVORY/CHARCOAL,REC,80,7.2
F-1,USA,8,80,1600,DURRY,FLATWOVEN COTTON+JUTE,SKIN RUG,IVORY/NATURAL,REC,80,7.2
F-1,USA,10,40,1000,DURRY,FLATWOVEN COTTON+JUTE,SKIN RUG,IVORY/CHARCOAL,REC,40,3.6
F-1,USA,10,40,1000,DURRY,FLATWOVEN COTTON+JUTE,SKIN RUG,IVORY/NATURAL,REC,40,3.6
F-1,USA,12,80,3792,DOUBLE BACK,D.B. 60C 2PLY JUTE+BANANA SILK,PLAIN,BEIGE,REC,80,7.2
F-1,USA,8,108,3412.8,DOUBLE BACK,D.B. 60C 2PLY JUTE+BANANA SILK,PLAIN,BEIGE,REC,108,9.72
F-1,USA,10,40,1580,DOUBLE BACK,D.B. 60C 2PLY JUTE+BANANA SILK,PLAIN,BEIGE,REC,40,3.6
C-1,USA,6,88,1399.2,HAND TUFTED,TUFTED 60C,TIMBER [D-11044],RUST,REC,88,7.92
C-1,USA,6,63,1001.7,HAND TUFTED,TUFTED 60C,TIMBER [D-11044],RUST,REC,63,5.67
C-1,USA,4,88,932.8,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,88,7.92
C-1,USA,12,80,2016,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC,80,7.2
C-1,USA,8,108,1814.4,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC,108,9.72
C-1,USA,4,108,907.2,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9436],IVORY/BLUE,REC,108,9.72
C-1,USA,4,80,672,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9436],IVORY/BLUE,REC,80,7.2
H-2,USA,500,80,48000,HANDLOOM,HANDLOOM 60C,BROKEN LINES,IVORY/NAVY,REC,80,7.2
H-2,USA,600,40,28800,HANDLOOM,HANDLOOM 60C,BROKEN LINES,IVORY/NAVY,REC,40,3.6
H-2,USA,200,40,9600,HANDLOOM,HANDLOOM 60C,BROKEN LINES,IVORY/BEIGE,REC,40,3.6
